Date,Price,Open,High,Low,Vol.,Change %
24/09/2013,657.63,653.75,659.88,649.63,-,0.57%
23/09/2013,653.88,646.13,656.63,645.38,-,1.24%
20/09/2013,645.88,656.63,659.13,643.88,-,-1.58%
19/09/2013,656.25,647.38,662.38,646.63,-,1.67%
18/09/2013,645.50,642.38,647.88,642,-,0.47%
17/09/2013,642.50,641.63,651,641.38,-,0.25%
16/09/2013,640.88,641.13,648.63,638.63,-,0.06%
13/09/2013,640.50,652.63,652.63,640.13,-,-1.90%
12/09/2013,652.88,648.13,654.13,637.5,-,0.77%
11/09/2013,647.88,647.63,652.13,642.13,-,0.25%
10/09/2013,646.25,641.5,648.13,640.13,-,0.84%
09/09/2013,640.88,648.38,651.38,639.63,-,-1.04%
06/09/2013,647.63,639.13,652.88,638.25,-,1.29%
05/09/2013,639.38,645.75,646.25,637.13,-,-1.08%
04/09/2013,646.38,647.25,647.25,640.13,-,-0.17%
03/09/2013,647.50,663,663.63,645.38,-,-1.13%
30/08/2013,654.88,654.13,658.63,650.38,-,0.08%
29/08/2013,654.38,660.25,663.5,652.13,-,-0.91%
28/08/2013,660.38,665.13,669.38,658.63,-,-0.43%
27/08/2013,663.25,666.13,670.25,661.13,-,-0.58%
26/08/2013,667.13,651.88,676.38,651.63,-,5.27%
23/08/2013,633.75,629,637.88,628.5,-,0.52%
22/08/2013,630.50,640.38,640.38,629.88,-,-1.23%
21/08/2013,638.38,635.13,646.63,634.38,-,0.61%
20/08/2013,634.50,641.38,643.75,634.13,-,-0.94%
19/08/2013,640.50,636.5,642.38,635.25,-,1.43%
16/08/2013,631.50,637.75,641.13,626.63,-,-0.96%
15/08/2013,637.63,631.13,641.13,629.13,-,1.15%
14/08/2013,630.38,626.63,631.75,623.13,-,0.46%
13/08/2013,627.50,635.88,643.38,626.38,-,-1.22%
12/08/2013,635.25,633.25,644.88,630.13,-,0.26%
09/08/2013,633.63,642,644.88,630.63,-,-1.17%
08/08/2013,641.13,642.5,647.88,640,-,-0.43%
07/08/2013,643.88,650.25,652.88,639.13,-,-0.94%
06/08/2013,650.00,646.13,651,642.38,-,0.74%
05/08/2013,645.25,659.5,665.38,641.63,-,-2.27%
02/08/2013,660.25,657.75,667.13,656.5,-,0.17%
01/08/2013,659.13,663.38,667.38,648.38,-,-0.68%
31/07/2013,663.63,654.38,665.5,653.63,-,1.16%
30/07/2013,656.00,650.38,662.38,650.13,-,0.75%
29/07/2013,651.13,650.38,655.88,648.63,-,0.29%
26/07/2013,649.25,648.75,657.38,648.13,-,0.13%
25/07/2013,648.38,652.63,656.38,648.13,-,-0.73%
24/07/2013,653.13,653.88,661.63,653.13,-,-0.23%
23/07/2013,654.63,659.25,659.38,650.63,-,-0.80%
22/07/2013,659.88,666.38,667.75,655.13,-,-0.60%
19/07/2013,663.88,660.88,669.88,658.13,-,0.42%
18/07/2013,661.13,664.25,667.13,656.63,-,-0.62%
17/07/2013,665.25,669.5,674,664.13,-,-0.60%
16/07/2013,669.25,671.5,681.25,665.63,-,-0.04%
15/07/2013,669.50,677.13,677.63,667.63,-,-1.69%
12/07/2013,681.00,683.13,687.5,679.88,-,-0.20%
11/07/2013,682.38,679.13,692.88,676,-,0.63%
10/07/2013,678.13,676.13,682.13,668.63,-,0.26%
09/07/2013,676.38,662.88,682.63,662.5,-,2.11%
08/07/2013,662.38,659,671.25,659,-,0.38%
05/07/2013,659.88,670.88,672.38,659.38,-,-0.92%
04/07/2013,666.00,666,666,666,-,0.00%
03/07/2013,666.00,658.13,671.38,658.13,-,1.47%
02/07/2013,656.38,656,667.88,652.38,-,-0.04%
01/07/2013,656.63,655.5,663.75,652.88,-,-0.04%
28/06/2013,656.88,673.13,678.13,656.13,-,-2.38%
27/06/2013,672.88,677,683.13,672.88,-,-0.55%
26/06/2013,676.63,684.75,690.13,676.13,-,-1.24%
25/06/2013,685.13,687.88,694.63,684.88,-,-0.38%
24/06/2013,687.75,700.88,701.75,685.13,-,-1.45%
21/06/2013,697.88,700.38,704.38,696.13,-,-0.29%
20/06/2013,699.88,703.88,707.63,695.13,-,-0.74%
19/06/2013,705.13,684.5,710.63,682.63,-,2.66%
18/06/2013,686.88,681.5,689.38,680.88,-,0.51%
17/06/2013,683.38,677.88,688.63,674.75,-,0.33%
14/06/2013,681.13,685.5,685.5,676.63,-,-0.66%
13/06/2013,685.63,683.38,686.63,675.13,-,0.55%
12/06/2013,681.88,694.25,696.63,679.13,-,-2.05%
11/06/2013,696.13,690.13,699.63,686.88,-,0.85%
10/06/2013,690.25,693.25,693.5,680.63,-,-0.86%
07/06/2013,696.25,696.88,703.13,694.38,-,-0.32%
06/06/2013,698.50,701.63,706.13,693.63,-,-0.41%
05/06/2013,701.38,710.5,712.38,701.13,-,-1.16%
04/06/2013,709.63,707.5,712.88,700.13,-,0.04%
03/06/2013,709.38,707.75,714.38,692.63,-,0.39%
31/05/2013,706.63,697.38,707.38,692.88,-,1.25%
30/05/2013,697.88,699.13,702.25,687.63,-,-0.36%
29/05/2013,700.38,693.5,703.88,688.88,-,0.99%
28/05/2013,693.50,697.88,704.88,687.88,-,-0.41%
24/05/2013,696.38,704.38,707.25,696.38,-,-1.22%
23/05/2013,705.00,687.63,708.88,687.13,-,2.64%
22/05/2013,686.88,680.5,692.63,680.13,-,1.03%
21/05/2013,679.88,683.38,684.13,674.13,-,-0.93%
20/05/2013,686.25,681.38,688,674.63,-,0.53%
17/05/2013,682.63,688.38,689.63,680.63,-,-0.91%
16/05/2013,688.88,694.13,698.88,681.63,-,-0.72%
15/05/2013,693.88,710.88,711.13,692.63,-,-2.60%
14/05/2013,712.38,709.25,716.63,706.88,-,0.42%
13/05/2013,709.38,701.88,718.63,701.63,-,0.84%
10/05/2013,703.50,722.63,724,702.38,-,-2.85%
09/05/2013,724.13,704.88,727.5,702.88,-,2.64%
08/05/2013,705.50,707.88,712.63,700.13,-,-0.30%
07/05/2013,707.63,704.5,710.38,698.38,-,0.77%
06/05/2013,702.25,713.75,714.63,700.63,-,-2.70%
03/05/2013,721.75,727.63,734.88,716.63,-,-1.03%
02/05/2013,729.25,720.63,729.63,717.88,-,1.34%
01/05/2013,719.63,731.5,731.5,713.38,-,-1.45%
30/04/2013,730.25,716.25,736.63,705.13,-,2.10%
29/04/2013,715.25,696.5,719.63,695.38,-,4.13%
26/04/2013,686.88,701.5,701.5,686.88,-,-2.10%
25/04/2013,701.63,690.5,705.38,690.5,-,1.65%
24/04/2013,690.25,697.75,698.63,688.63,-,-1.09%
23/04/2013,697.88,702.88,703.5,690.38,-,-0.61%
22/04/2013,702.13,708.13,708.13,691.38,-,-0.88%
19/04/2013,708.38,703.63,711.38,697.63,-,0.60%
18/04/2013,704.13,705.38,711.75,696.13,-,0.11%
17/04/2013,703.38,703.75,715.38,698.63,-,-0.04%
16/04/2013,703.63,692.88,703.63,689.88,-,1.59%
15/04/2013,692.63,715,715,688.63,-,-3.01%
12/04/2013,714.13,699,715.88,698.5,-,2.24%
11/04/2013,698.50,697.38,705.63,693.75,-,0.23%
10/04/2013,696.88,706.13,712.75,688.88,-,-1.47%
09/04/2013,707.25,713.13,714.13,704.38,-,-0.63%
08/04/2013,711.75,700,715.88,700,-,1.77%
05/04/2013,699.38,692.38,700.38,689.38,-,0.99%
04/04/2013,692.50,701.75,701.88,684.63,-,-1.34%
03/04/2013,701.88,674,705.38,670.88,-,4.08%
02/04/2013,674.38,667.38,676.25,664.63,-,1.05%
01/04/2013,667.38,684.88,685,660.25,-,-2.50%
31/03/2013,684.50,682.88,688,681.25,-,-0.54%
28/03/2013,688.25,735.88,741.38,682.88,-,-6.49%
27/03/2013,736.00,729.5,740.63,728.75,-,0.87%
26/03/2013,729.63,726.38,732.5,723.63,-,0.48%
25/03/2013,726.13,729.88,730.38,722.63,-,-0.53%
24/03/2013,730.00,729.63,730.13,728.38,-,0.09%
22/03/2013,729.38,728.5,731.38,715.63,-,0.14%
21/03/2013,728.38,733.5,736.38,726.25,-,-0.72%
20/03/2013,733.63,727.25,736.63,723.13,-,0.86%
19/03/2013,727.38,714.38,727.63,709.38,-,1.86%
18/03/2013,714.13,716.38,719.25,705.75,-,-0.35%
17/03/2013,716.63,720.75,721.38,716,-,-0.90%
15/03/2013,723.13,724.63,724.88,717.63,-,-0.24%
14/03/2013,724.88,711.88,725.38,707.88,-,1.77%
13/03/2013,712.25,702.88,712.75,697.25,-,1.32%
12/03/2013,703.00,700.88,706.38,695.75,-,0.32%
11/03/2013,700.75,699.25,707.88,695.13,-,0.20%
10/03/2013,699.38,696,699.75,695.13,-,0.43%
08/03/2013,696.38,695.38,702,687.5,-,0.11%
07/03/2013,695.63,683.13,696.38,681.63,-,1.81%
06/03/2013,683.25,705.38,706.88,681.25,-,-3.12%
05/03/2013,705.25,703.38,708.63,701.13,-,0.25%
04/03/2013,703.50,719.13,722.38,697.88,-,-2.16%
03/03/2013,719.00,721.13,721.63,718.63,-,-0.19%
01/03/2013,720.38,716.5,726.38,708.13,-,0.56%
28/02/2013,716.38,712.13,722.88,711.13,-,0.61%
27/02/2013,712.00,712.5,721.88,710.13,-,0.02%
26/02/2013,711.88,705.75,711.88,698.13,-,0.85%
25/02/2013,705.88,720.38,722.13,704.13,-,-1.98%
24/02/2013,720.13,718.25,720.88,715.88,-,0.88%
22/02/2013,713.88,722.63,729.63,713.88,-,-1.26%
21/02/2013,723.00,736.75,737.38,719.63,-,-1.88%
20/02/2013,736.88,732.63,740.63,727.88,-,0.56%
19/02/2013,732.75,746.63,747.38,726.38,-,-1.25%
15/02/2013,742.00,734.63,744.38,733.88,-,1.04%
14/02/2013,734.38,737.63,740.63,725.13,-,-0.46%
13/02/2013,737.75,734.38,737.75,722.88,-,0.48%
12/02/2013,734.25,741.75,744.13,725.63,-,-1.03%
11/02/2013,741.88,757.63,757.63,740.88,-,-2.11%
10/02/2013,757.88,757,759,753.5,-,0.23%
08/02/2013,756.13,756.63,770.63,753.13,-,-0.08%
07/02/2013,756.75,759.88,764.25,752.88,-,-0.39%
06/02/2013,759.75,757.75,763.88,746.63,-,0.28%
05/02/2013,757.63,765.5,766.13,751.13,-,-1.01%
04/02/2013,765.38,766.13,773.38,761.13,-,-0.07%
03/02/2013,765.88,768.25,768.38,764.25,-,-0.03%
01/02/2013,766.13,781.5,789.88,764.63,-,-1.98%
31/01/2013,781.63,787.13,790.88,773.88,-,-0.65%
30/01/2013,786.75,773.75,788.88,771.88,-,1.66%
29/01/2013,773.88,778.25,784.88,773.75,-,-0.58%
28/01/2013,778.38,779.63,782.88,770.88,-,-0.14%
27/01/2013,779.50,778.63,780.38,777.38,-,0.47%
25/01/2013,775.88,771.25,780.63,764.38,-,0.58%
24/01/2013,771.38,772.63,774.88,763.13,-,-0.19%
23/01/2013,772.88,776.13,784.88,771.13,-,-0.45%
22/01/2013,776.38,794.88,799.63,776.13,-,-1.79%
20/01/2013,790.50,790.5,790.5,790.5,-,0.00%
18/01/2013,790.50,785.5,793.63,778.88,-,0.65%
17/01/2013,785.38,786.63,787.88,776.38,-,-0.17%
16/01/2013,786.75,783.25,790.63,777.13,-,0.43%
15/01/2013,783.38,769.88,789.38,769.13,-,1.70%
14/01/2013,770.25,767.63,776.63,763.5,-,0.36%
13/01/2013,767.50,761.75,767.5,760.88,-,1.27%
11/01/2013,757.88,745.88,771.75,736.38,-,1.59%
10/01/2013,746.00,749.75,756.13,744.13,-,-0.48%
09/01/2013,749.63,751,756.88,745.13,-,-0.17%
08/01/2013,750.88,752.13,759.13,749.63,-,-0.18%
07/01/2013,752.25,748.13,760.25,743.63,-,0.53%
06/01/2013,748.25,749.5,749.5,746.5,-,-0.08%
04/01/2013,748.88,754.38,757.63,739.88,-,-0.71%
03/01/2013,754.25,758.75,761.13,750.25,-,-0.61%
02/01/2013,758.88,786.88,787.38,752.63,-,-2.52%
31/12/2012,778.50,775.13,779.88,767.88,-,0.45%
30/12/2012,775.00,778.63,778.63,774.63,-,-0.43%
28/12/2012,778.38,777,784.38,767.13,-,0.19%
27/12/2012,776.88,775.75,777.63,764.63,-,0.13%
26/12/2012,775.88,794.13,794.88,773.88,-,-2.30%
24/12/2012,794.13,794.63,796.13,791.38,-,-0.05%
23/12/2012,794.50,794.25,796.13,793.75,-,0.33%
21/12/2012,791.88,792.38,798.63,789.88,-,-0.05%
20/12/2012,792.25,806.75,808.38,782.88,-,-1.84%
19/12/2012,807.13,813.5,822.63,802.13,-,-0.77%
18/12/2012,813.38,812.88,816.38,801.63,-,0.09%
17/12/2012,812.63,814.63,818.25,805.13,-,-0.28%
16/12/2012,814.88,815.88,818.63,813.38,-,0.12%
14/12/2012,813.88,808.13,817.38,806.13,-,0.73%
13/12/2012,808.00,812.75,817.63,801.63,-,-0.60%
12/12/2012,812.88,824,825.38,809.13,-,-1.34%
11/12/2012,823.88,848.13,848.63,816.13,-,-2.83%
10/12/2012,847.88,857.88,861.88,846.88,-,-1.14%
09/12/2012,857.63,861.5,861.88,857,-,-0.28%
07/12/2012,860.00,860.38,864.63,853.13,-,-0.06%
06/12/2012,860.50,860.5,864.13,853.13,-,-0.01%
05/12/2012,860.63,858.38,863.38,852.63,-,0.28%
04/12/2012,858.25,861.5,864.88,851.88,-,-0.35%
03/12/2012,861.25,869.38,877.13,858.38,-,-0.26%
02/12/2012,863.50,863.5,863.5,863.5,-,0.00%
30/11/2012,863.50,885.38,885.5,862.63,-,-2.48%
29/11/2012,885.50,887,894.88,880.88,-,-0.16%
28/11/2012,886.88,886.13,895.13,879.88,-,0.10%
27/11/2012,886.00,864.38,888.88,864.38,-,2.49%
26/11/2012,864.50,859.88,868.75,859.5,-,0.55%
25/11/2012,859.75,863.13,863.13,858.5,-,1.49%
23/11/2012,847.13,850,853.13,846.13,-,0.24%
21/11/2012,845.13,843.75,849.38,841.13,-,0.15%
20/11/2012,843.88,843.63,849.63,837.5,-,0.06%
19/11/2012,843.38,837.88,847.88,836.88,-,0.69%
18/11/2012,837.63,836.25,838.75,835.88,-,0.06%
16/11/2012,837.13,846.13,849.63,829.63,-,-1.05%
15/11/2012,846.00,847.5,856.38,843.5,-,-0.19%
14/11/2012,847.63,854.63,857.88,845.88,-,-0.78%
13/11/2012,854.25,858.88,864.38,843.63,-,-0.51%
12/11/2012,858.63,883.75,884.75,855.13,-,-2.86%
11/11/2012,883.88,885.75,885.88,882.63,-,-0.38%
09/11/2012,887.25,900.75,911.63,884.13,-,-1.49%
08/11/2012,900.63,889.63,904.88,886.88,-,1.26%
07/11/2012,889.38,876.38,896.63,870.75,-,1.51%
06/11/2012,876.13,872.13,879.63,870.25,-,0.47%
05/11/2012,872.00,867.88,875.63,863.63,-,0.49%
04/11/2012,867.75,865.38,868.5,863.38,-,0.17%
02/11/2012,866.25,865.13,873.63,859.25,-,0.12%
01/11/2012,865.25,867.38,877.38,861.63,-,-0.19%
31/10/2012,866.88,860,874.13,859.5,-,0.78%
30/10/2012,860.13,857.5,866.38,852.88,-,0.28%
29/10/2012,857.75,861.38,871.25,857.13,-,-0.41%
28/10/2012,861.25,863.88,864.25,860.88,-,-0.32%
26/10/2012,864.00,874.88,878.13,863.38,-,-1.23%
25/10/2012,874.75,879.13,888.63,871.38,-,-0.41%
24/10/2012,878.38,867.5,894.75,865.75,-,1.27%
23/10/2012,867.38,877,878.13,860.13,-,-1.11%
22/10/2012,877.13,873.88,884.38,871.38,-,0.37%
21/10/2012,873.88,873.38,876.25,871.63,-,0.32%
19/10/2012,871.13,868.38,885.25,866.38,-,0.30%
18/10/2012,868.50,856.38,875.88,855.75,-,1.43%
17/10/2012,856.25,846.38,857.63,845.63,-,1.15%
16/10/2012,846.50,856,857.5,843.88,-,-1.12%
15/10/2012,856.13,852.63,857.25,841.63,-,0.38%
14/10/2012,852.88,856.88,860.13,852.13,-,-0.47%
12/10/2012,856.88,882.25,884.38,853.38,-,-2.89%
11/10/2012,882.38,868.63,893.88,859.5,-,1.57%
10/10/2012,868.75,864.38,876.63,863.63,-,0.52%
09/10/2012,864.25,862.88,873.63,862.75,-,0.20%
08/10/2012,862.50,858.63,867.13,856.75,-,0.42%
07/10/2012,858.88,856.88,859.25,855.38,-,0.23%
05/10/2012,856.88,872.13,872.63,856.63,-,-1.76%
04/10/2012,872.25,870.25,882.63,867,-,0.22%
03/10/2012,870.38,867.75,878.38,858.13,-,0.32%
02/10/2012,867.63,880.13,882.38,864,-,-1.43%
01/10/2012,880.25,895.5,901,872.38,-,-1.72%
30/09/2012,895.63,902.13,904.13,892.13,-,-0.42%
28/09/2012,899.38,855.75,906.5,850.75,-,5.08%
27/09/2012,855.88,872.75,875.5,849.38,-,-1.95%
26/09/2012,872.88,887.63,888.75,866.63,-,-1.68%
25/09/2012,887.75,886.38,897.38,880.88,-,0.17%
24/09/2012,886.25,902.75,904.38,883.63,-,-1.81%
23/09/2012,902.63,896.25,906.88,896.25,-,0.42%
21/09/2012,898.88,881.38,898.88,880.63,-,2.06%
20/09/2012,880.75,884.88,893.63,869.13,-,-0.48%
19/09/2012,885.00,867.5,885.88,866.63,-,2.11%
18/09/2012,866.75,883.88,887.63,860.88,-,-1.91%
17/09/2012,883.63,916.25,918.38,876.38,-,-3.55%
16/09/2012,916.13,921.75,926.63,915.13,-,-1.05%
14/09/2012,925.88,901.5,930.63,898.75,-,2.72%
13/09/2012,901.38,890,904.88,885.75,-,1.29%
12/09/2012,889.88,884,893.38,869,-,0.68%
11/09/2012,883.88,888.25,898.13,882.38,-,-0.52%
10/09/2012,888.50,908.75,917.38,885.38,-,-2.21%
09/09/2012,908.63,902.75,909.88,901.38,-,0.35%
07/09/2012,905.50,890.63,912.38,884.88,-,1.66%
06/09/2012,890.75,867.75,894.38,867.63,-,2.64%
05/09/2012,867.88,886.38,887.13,865.63,-,-2.10%
04/09/2012,886.50,892,903.88,881.13,-,-0.24%
31/08/2012,888.63,903.38,905.88,881.13,-,-1.65%
30/08/2012,903.50,902.38,914.5,897.38,-,0.14%
29/08/2012,902.25,876,908.13,874.13,-,3.01%
28/08/2012,875.88,878.63,888.88,871.5,-,-0.33%
27/08/2012,878.75,892.25,899.13,878.75,-,-1.49%
26/08/2012,892.00,893.25,893.63,887.13,-,2.84%
24/08/2012,867.38,874.25,885.75,866.13,-,-0.80%
23/08/2012,874.38,895.63,903.25,871.63,-,-2.36%
22/08/2012,895.50,897.5,898.63,889.63,-,-0.15%
21/08/2012,896.88,879.25,904.63,878.25,-,1.99%
20/08/2012,879.38,872.38,883.38,867.13,-,0.82%
19/08/2012,872.25,873.75,876.75,871.5,-,-0.19%
17/08/2012,873.88,863.63,879.75,863.13,-,1.17%
16/08/2012,863.75,847,868.88,841.13,-,2.01%
15/08/2012,846.75,845.5,850.63,840.63,-,0.13%
14/08/2012,845.63,859.5,865.88,838.75,-,-1.60%
13/08/2012,859.38,880.5,882.88,855,-,-2.43%
12/08/2012,880.75,883.25,885.13,879,-,-0.70%
10/08/2012,887.00,915.13,930.88,880.88,-,-3.09%
09/08/2012,915.25,899.88,919.25,899.25,-,1.72%
08/08/2012,899.75,887.13,902.13,869.5,-,1.38%
07/08/2012,887.50,892,904.63,883.63,-,-0.49%
06/08/2012,891.88,884.75,897,879.63,-,0.76%
05/08/2012,885.13,884.25,888.38,876.88,-,-0.67%
03/08/2012,891.13,861.63,906.88,860.75,-,3.44%
02/08/2012,861.50,881.5,883.38,856.13,-,-2.28%
01/08/2012,881.63,893.25,897,861.88,-,-1.23%
31/07/2012,892.63,911.13,919.38,886.38,-,-2.02%
30/07/2012,911.00,909.75,919.63,905.88,-,0.12%
29/07/2012,909.88,908.13,912.88,903.13,-,1.24%
27/07/2012,898.75,880.13,910.88,879.63,-,2.15%
26/07/2012,879.88,892.88,904.13,873.88,-,-1.47%
25/07/2012,893.00,863.63,908.75,863.25,-,3.43%
24/07/2012,863.38,891.75,902.63,852.88,-,-3.20%
23/07/2012,891.88,932.13,933.5,889.5,-,-4.33%
22/07/2012,932.25,942,942,926.13,-,-1.23%
20/07/2012,943.88,932.75,944.5,917,-,1.21%
19/07/2012,932.63,898.88,937.88,896.75,-,3.81%
18/07/2012,898.38,883.63,907.38,865.75,-,1.65%
17/07/2012,883.75,895.75,898.13,867.75,-,-1.38%
16/07/2012,896.13,867,897.38,864.5,-,3.37%
15/07/2012,866.88,858,867.88,856.5,-,2.39%
13/07/2012,846.63,845.25,865.5,845,-,0.13%
12/07/2012,845.50,829.25,857.75,820.38,-,1.94%
11/07/2012,829.38,822.63,848.38,803.63,-,0.84%
10/07/2012,822.50,817.63,833.13,807,-,0.58%
09/07/2012,817.75,821.38,844.63,815.63,-,-0.46%
08/07/2012,821.50,818.38,823.75,815.88,-,1.78%
06/07/2012,807.13,827.88,831.63,804.13,-,-2.52%
05/07/2012,828.00,814.63,840.38,809.63,-,3.61%
03/07/2012,799.13,775.38,800.38,774.38,-,3.05%
02/07/2012,775.50,773.5,779.25,756.38,-,0.27%
01/07/2012,773.38,758.88,773.88,758.88,-,1.91%
29/06/2012,758.88,742.25,761.63,740.63,-,2.22%
28/06/2012,742.38,747.75,757.13,741.88,-,-0.74%
27/06/2012,747.88,742.13,763.38,739.38,-,0.81%
26/06/2012,741.88,747.13,751.63,725.63,-,-0.69%
25/06/2012,747.00,702.5,755.13,702.38,-,6.32%
24/06/2012,702.63,696.5,706,696.5,-,4.15%
22/06/2012,674.63,658.63,684.63,658.38,-,2.45%
21/06/2012,658.50,658.38,681.5,655.13,-,-0.02%
20/06/2012,658.63,649.75,664.38,641,-,1.39%
19/06/2012,649.63,631.38,651.13,631.38,-,2.87%
18/06/2012,631.50,615.38,633.88,613.25,-,2.60%
17/06/2012,615.50,613.25,615.63,613.25,-,0.26%
15/06/2012,613.88,621.38,626.63,607.75,-,-1.19%
14/06/2012,621.25,619.25,628.88,616.38,-,0.34%
13/06/2012,619.13,618,623.63,614.88,-,0.20%
12/06/2012,617.88,627.13,638.75,613.38,-,-1.49%
11/06/2012,627.25,630.13,642.13,627.13,-,-0.44%
10/06/2012,630.00,631.25,634.13,629.88,-,-0.02%
08/06/2012,630.13,635.38,638.63,627.88,-,-0.81%
07/06/2012,635.25,625.75,644.38,620.38,-,1.54%
06/06/2012,625.63,615.75,628.63,614.25,-,1.62%
05/06/2012,615.63,628,630.88,612.13,-,-2.01%
04/06/2012,628.25,613.63,631.13,613.38,-,2.40%
03/06/2012,613.50,615.88,616,613.38,-,0.04%
01/06/2012,613.25,645.38,646.25,611.25,-,-5.01%
31/05/2012,645.63,652.38,653.75,643.13,-,-1.02%
30/05/2012,652.25,660.13,660.88,644.38,-,-1.21%
29/05/2012,660.25,674,683.75,655.88,-,-2.89%
25/05/2012,679.88,665.25,687,661.88,-,2.18%
24/05/2012,665.38,669.63,675.88,661.88,-,-0.67%
23/05/2012,669.88,684.13,684.13,663.63,-,-2.05%
22/05/2012,683.88,697.38,701.88,682.13,-,-1.95%
21/05/2012,697.50,703.63,721.38,683.13,-,-0.91%
20/05/2012,703.88,703.25,703.88,702.88,-,1.30%
18/05/2012,694.88,657.75,697.13,652.63,-,5.66%
17/05/2012,657.63,639,658.25,639,-,2.93%
16/05/2012,638.88,609,640.13,604.13,-,4.88%
15/05/2012,609.13,598.63,616.88,598.63,-,1.80%
14/05/2012,598.38,598.63,601.88,592.38,-,-0.06%
13/05/2012,598.75,599.13,600.88,598.63,-,0.36%
11/05/2012,596.63,600.63,603.63,592.38,-,-0.71%
10/05/2012,600.88,602.5,607.38,595.63,-,-0.25%
09/05/2012,602.38,617.13,617.38,598.63,-,-2.41%
08/05/2012,617.25,611.63,620.75,611.63,-,0.88%
07/05/2012,611.88,609.13,613.88,600.88,-,0.49%
06/05/2012,608.88,608.25,609.38,607.75,-,0.00%
04/05/2012,608.88,618.25,620.63,599.63,-,-1.50%
03/05/2012,618.13,616,621.63,613.38,-,0.32%
02/05/2012,616.13,640.25,640.88,612.5,-,-3.73%
01/05/2012,640.00,652.5,653.38,638.88,-,-1.93%
30/04/2012,652.63,648.75,655.38,640.38,-,0.58%
29/04/2012,648.88,647.5,651.38,647.5,-,-0.08%
27/04/2012,649.38,636.13,654.88,632.75,-,2.10%
26/04/2012,636.00,627.13,636.63,624.63,-,1.39%
25/04/2012,627.25,638.88,642.5,624.13,-,-1.80%
24/04/2012,638.75,632.88,646.63,631.38,-,0.91%
23/04/2012,633.00,622.38,634.88,621.5,-,1.73%
22/04/2012,622.25,623.25,623.63,621.38,-,0.87%
20/04/2012,616.88,626,627.88,614.63,-,-1.44%
19/04/2012,625.88,613.63,628.13,613.38,-,1.95%
18/04/2012,613.88,616,618.5,604.25,-,-0.37%
17/04/2012,616.13,618.63,626.88,615.13,-,-0.42%
16/04/2012,618.75,620.38,625.38,615.13,-,-0.24%
15/04/2012,620.25,623.25,623.25,619.5,-,-0.42%
13/04/2012,622.88,640,643.13,618.63,-,-2.66%
12/04/2012,639.88,629.75,645.38,629.13,-,1.59%
11/04/2012,629.88,622.88,633.63,619.88,-,1.14%
10/04/2012,622.75,641.5,651.63,622.63,-,-2.90%
09/04/2012,641.38,641.75,648.88,636.88,-,-0.04%
08/04/2012,641.63,636.63,642.63,636.63,-,0.47%
05/04/2012,638.63,641.5,649.63,636.13,-,-0.41%
04/04/2012,641.25,658.25,658.25,635.63,-,-2.60%
03/04/2012,658.38,653.75,658.88,650.13,-,0.69%
02/04/2012,653.88,663.38,664.13,649.38,-,-1.45%
01/04/2012,663.50,662.88,665.63,662,-,0.70%
30/03/2012,658.88,616.75,668.63,613.63,-,6.85%
29/03/2012,616.63,633.38,635.13,611.5,-,-2.63%
28/03/2012,633.25,640.75,646.13,630.13,-,-1.19%
27/03/2012,640.88,658.88,663.38,638.88,-,-2.71%
26/03/2012,658.75,650.13,670.38,650.13,-,1.31%
25/03/2012,650.25,654.88,655.25,650.13,-,-0.67%
23/03/2012,654.63,648.88,654.88,646.38,-,0.91%
22/03/2012,648.75,640.63,650.38,631.38,-,1.25%
21/03/2012,640.75,642.88,647.25,635.63,-,-0.31%
20/03/2012,642.75,652.13,652.38,640.13,-,-1.46%
19/03/2012,652.25,674.38,674.88,651.63,-,-3.30%
18/03/2012,674.50,670.88,675.13,670.13,-,0.35%
16/03/2012,672.13,663.5,672.63,660.25,-,1.28%
15/03/2012,663.63,646.13,665.38,643.38,-,2.69%
14/03/2012,646.25,649.75,650.88,640.88,-,-0.50%
13/03/2012,649.50,651.38,657.38,645.25,-,-0.25%
12/03/2012,651.13,639.13,653.13,638.75,-,1.86%
11/03/2012,639.25,643.13,643.13,638.25,-,-0.25%
09/03/2012,640.88,635.38,649.88,634.38,-,0.98%
08/03/2012,634.63,640.75,647.5,633.63,-,-0.63%
07/03/2012,638.63,658.63,658.63,636.38,-,-2.82%
06/03/2012,657.13,671.38,671.5,655.38,-,-2.05%
05/03/2012,670.88,673.5,677.5,667.88,-,-0.20%
02/03/2012,672.25,663.38,675.38,657.75,-,1.40%
01/03/2012,663.00,666.63,672.63,658.88,-,-0.73%
29/02/2012,667.88,666.25,674.38,660.38,-,0.07%
28/02/2012,667.38,651.75,668.88,649.63,-,2.08%
27/02/2012,653.75,643.13,653.75,633.38,-,1.79%
24/02/2012,642.25,641.88,643.38,632.63,-,0.21%
23/02/2012,640.88,644.13,645.63,635.38,-,-0.62%
22/02/2012,644.88,632.75,645.75,628.63,-,1.78%
21/02/2012,633.63,648.13,648.13,623.88,-,-1.63%
17/02/2012,644.13,626.63,646.63,626,-,2.71%
16/02/2012,627.13,627.75,632.38,621.13,-,0.16%
15/02/2012,626.13,635.13,640.13,624.38,-,-1.28%
14/02/2012,634.25,640.75,642.88,632.63,-,-1.19%
13/02/2012,641.88,635.13,642.13,631.38,-,1.91%
10/02/2012,629.88,645.13,645.63,628.63,-,-2.40%
