x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.12,2012-04-12 00:00:00,AB,2012,4,12,4.8,,-0.9,,10.5,,1.2,,1.2,,0,,,,11,,37,,0,,13.2,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.13,2012-04-13 00:00:00,AB,2012,4,13,2.6,,0.3,,4.8,,16.2,,14.6,,1.6,,0,,29,,33,,0,,15.4,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.14,2012-04-14 00:00:00,AB,2012,4,14,-1.5,,-3.5,,0.5,,6.4,,0,,6.4,,2,,30,,50,,0,,19.5,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.15,2012-04-15 00:00:00,AB,2012,4,15,-3.6,,-5,,-2.2,,0.6,,0,,0.6,,6,,32,,32,,0,,21.6,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.16,2012-04-16 00:00:00,AB,2012,4,16,0.7,,-8.2,,9.6,,0,T,0,,0,T,4,,0,,0,,0,,17.3,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.17,2012-04-17 00:00:00,AB,2012,4,17,-0.5,,-5.2,,4.3,,0,T,0,,0,T,0,T,0,,0,,0,,18.5,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.18,2012-04-18 00:00:00,AB,2012,4,18,0.7,,-5.1,,6.4,,0,T,0,T,0,,0,T,0,,0,,0,,17.3,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.19,2012-04-19 00:00:00,AB,2012,4,19,5.6,,-1.4,,12.6,,0,,0,,0,,0,T,13,,41,,0,,12.4,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.20,2012-04-20 00:00:00,AB,2012,4,20,7.2,,0.7,,13.7,,1.8,,1.8,,0,,,,29,,70,,0,,10.8,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.21,2012-04-21 00:00:00,AB,2012,4,21,5.5,,-4.1,,15.1,,0,,0,,0,,,,29,,56,,0,,12.5,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.22,2012-04-22 00:00:00,AB,2012,4,22,9.4,,-0.9,,19.6,,0,,0,,0,,,,3,,33,,0,,8.6,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.23,2012-04-23 00:00:00,AB,2012,4,23,9.5,,-2.7,,21.7,,0,T,0,T,0,,,,4,,39,,0,,8.5,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.24,2012-04-24 00:00:00,AB,2012,4,24,5.8,,0.4,,11.1,,5.6,,5.6,,0,,,,34,,41,,0,,12.2,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.25,2012-04-25 00:00:00,AB,2012,4,25,5,,2.4,,7.6,,0,T,0,T,0,,,,10,,46,,0,,13,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.26,2012-04-26 00:00:00,AB,2012,4,26,4.3,,0.4,,8.2,,5.4,,5.4,,0,,,,12,,57,,0,,13.7,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.27,2012-04-27 00:00:00,AB,2012,4,27,3,,0,,5.9,,6.6,,6.6,,0,,0,T,11,,46,,0,,15,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.28,2012-04-28 00:00:00,AB,2012,4,28,7.3,,-1.4,,15.9,,0,,0,,0,,,,13,,32,,0,,10.7,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.29,2012-04-29 00:00:00,AB,2012,4,29,9.1,,3.7,,14.4,,0.4,,0.4,,0,,,,29,,56,,0,,8.9,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.4.30,2012-04-30 00:00:00,AB,2012,4,30,7.7,,0.3,,15.1,,0,T,0,T,0,,,,11,,41,,0,,10.3,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.1,2012-05-01 00:00:00,AB,2012,5,1,9.2,,4,,14.4,,0.4,,0.4,,0,,,,12,,39,,0,,8.8,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.2,2012-05-02 00:00:00,AB,2012,5,2,4.5,,-3,,11.9,,0,T,0,T,0,,,,11,,37,,0,,13.5,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.3,2012-05-03 00:00:00,AB,2012,5,3,6.5,,1.2,,11.7,,3.1,,3.1,,0,,,,7,,48,,0,,11.5,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.4,2012-05-04 00:00:00,AB,2012,5,4,9.5,,2.6,,16.3,,0.8,,0.8,,0,,,,29,,48,,0,,8.5,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.5,2012-05-05 00:00:00,AB,2012,5,5,7.2,,2.3,,12.1,,0.4,,0.4,,0,,,,35,,46,,0,,10.8,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.6,2012-05-06 00:00:00,AB,2012,5,6,7.8,,-0.3,,15.9,,0,,0,,0,,,,29,,48,,0,,10.2,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.7,2012-05-07 00:00:00,AB,2012,5,7,8.3,,-4,,20.5,,0,,0,,0,,,,20,,35,,0,,9.7,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.8,2012-05-08 00:00:00,AB,2012,5,8,14.5,,4.5,,24.4,,0,,0,,0,,,,22,,44,,0,,3.5,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.9,2012-05-09 00:00:00,AB,2012,5,9,8.3,,1.5,,15.1,,0,,0,,0,,,,35,,50,,0,,9.7,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.10,2012-05-10 00:00:00,AB,2012,5,10,3.5,,-3.5,,10.4,,0,T,0,,0,T,,,26,,61,,0,,14.5,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.11,2012-05-11 00:00:00,AB,2012,5,11,8.7,,0.2,,17.1,,0,,0,,0,,,,29,,63,,0,,9.3,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.12,2012-05-12 00:00:00,AB,2012,5,12,11.2,,0.1,,22.2,,0,,0,,0,,,,27,,48,,0,,6.8,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.13,2012-05-13 00:00:00,AB,2012,5,13,13.9,,1.8,,25.9,,0,,0,,0,,,,25,,46,,0,,4.1,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.14,2012-05-14 00:00:00,AB,2012,5,14,11.1,,2.7,,19.5,,0,,0,,0,,,,32,,52,,0,,6.9,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.15,2012-05-15 00:00:00,AB,2012,5,15,17.6,,9.4,,25.7,,0,,0,,0,,,,16,,44,,0,,0.4,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.16,2012-05-16 00:00:00,AB,2012,5,16,11.8,,3.3,,20.3,,1.4,,1.4,,0,,,,34,,56,,0,,6.2,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.17,2012-05-17 00:00:00,AB,2012,5,17,7.9,,3.5,,12.2,,0,T,0,T,0,,,,32,,44,,0,,10.1,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.18,2012-05-18 00:00:00,AB,2012,5,18,6.1,,-0.3,,12.4,,3.6,,3.6,,0,,,,28,,46,,0,,11.9,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.19,2012-05-19 00:00:00,AB,2012,5,19,6.1,,-1,,13.1,,0.4,,0.4,,0,T,,,32,,48,,0,,11.9,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.20,2012-05-20 00:00:00,AB,2012,5,20,8.9,,-2,,19.7,,0,,0,,0,,,,14,,37,,0,,9.1,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.21,2012-05-21 00:00:00,AB,2012,5,21,14.6,,7.5,,21.7,,0,,0,,0,,,,12,,54,,0,,3.4,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.22,2012-05-22 00:00:00,AB,2012,5,22,10.6,,7,,14.1,,8.4,,8.4,,0,,,,12,,50,,0,,7.4,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.23,2012-05-23 00:00:00,AB,2012,5,23,6.6,,5.1,,8.1,,18.2,,18.2,,0,,,,36,,33,,0,,11.4,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.24,2012-05-24 00:00:00,AB,2012,5,24,8.6,,3.1,,14,,0.6,,0.6,,0,,,,6,,43,,0,,9.4,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.25,2012-05-25 00:00:00,AB,2012,5,25,9.9,,2.5,,17.2,,0,,0,,0,,,,12,,37,,0,,8.1,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.26,2012-05-26 00:00:00,AB,2012,5,26,9.8,,0.2,,19.4,,0,,0,,0,,,,14,,48,,0,,8.2,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.27,2012-05-27 00:00:00,AB,2012,5,27,10.1,,1.6,,18.5,,0,,0,,0,,,,13,,50,,0,,7.9,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.28,2012-05-28 00:00:00,AB,2012,5,28,10.3,,0.8,,19.8,,0,,0,,0,,,,18,,37,,0,,7.7,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.29,2012-05-29 00:00:00,AB,2012,5,29,12.2,,3.6,,20.7,,0.2,,0.2,,0,,,,12,,61,,0,,5.8,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.30,2012-05-30 00:00:00,AB,2012,5,30,10.8,,2.8,,18.7,,0,T,0,T,0,,,,31,,35,,0,,7.2,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.5.31,2012-05-31 00:00:00,AB,2012,5,31,13.5,,5.8,,21.1,,0.2,,0.2,,0,,,,27,,48,,0,,4.5,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.1,2012-06-01 00:00:00,AB,2012,6,1,13.2,,3.4,,23,,0,,0,,0,,,,20,,37,,0,,4.8,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.2,2012-06-02 00:00:00,AB,2012,6,2,12,,4.1,,19.8,,0,,0,,0,,,,32,,46,,0,,6,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.3,2012-06-03 00:00:00,AB,2012,6,3,12.1,,4.1,,20,,0,,0,,0,,,,27,,46,,0,,5.9,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.4,2012-06-04 00:00:00,AB,2012,6,4,12.2,,2.2,,22.2,,0,T,0,T,0,,,,8,,43,,0,,5.8,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.5,2012-06-05 00:00:00,AB,2012,6,5,15.3,,12.1,,18.5,,3.4,,3.4,,0,,,,8,,52,,0,,2.7,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.6,2012-06-06 00:00:00,AB,2012,6,6,14.7,,9.2,,20.1,,2.8,,2.8,,0,,,,8,,65,,0,,3.3,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.7,2012-06-07 00:00:00,AB,2012,6,7,13.4,,5.3,,21.5,,0,,0,,0,,,,12,,50,,0,,4.6,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.8,2012-06-08 00:00:00,AB,2012,6,8,11.2,,4.2,,18.1,,2.4,,2.4,,0,,,,16,,50,,0,,6.8,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.9,2012-06-09 00:00:00,AB,2012,6,9,14.1,,8.9,,19.2,,15,,15,,0,,,,1,,48,,0,,3.9,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.10,2012-06-10 00:00:00,AB,2012,6,10,12.1,,8.7,,15.4,,22.6,,22.6,,0,,,,31,,50,,0,,5.9,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.11,2012-06-11 00:00:00,AB,2012,6,11,15.3,,7.1,,23.4,,0.6,,0.6,,0,,,,3,,33,,0,,2.7,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.12,2012-06-12 00:00:00,AB,2012,6,12,17.3,,9.9,,24.6,,2.2,,2.2,,0,,,,35,,43,,0,,0.7,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.13,2012-06-13 00:00:00,AB,2012,6,13,15.8,,11.8,,19.7,,1.8,,1.8,,0,,,,32,,41,,0,,2.2,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.14,2012-06-14 00:00:00,AB,2012,6,14,14.5,,9.8,,19.1,,0.2,,0.2,,0,,,,26,,39,,0,,3.5,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.15,2012-06-15 00:00:00,AB,2012,6,15,12.1,,6.8,,17.4,,2.8,,2.8,,0,,,,2,,41,,0,,5.9,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.16,2012-06-16 00:00:00,AB,2012,6,16,14.3,,6.8,,21.8,,0,,0,,0,,,,15,,39,,0,,3.7,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.17,2012-06-17 00:00:00,AB,2012,6,17,13.9,,6.6,,21.1,,0,,0,,0,,,,27,,41,,0,,4.1,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.18,2012-06-18 00:00:00,AB,2012,6,18,12.5,,4.8,,20.1,,0.6,,0.6,,0,,,,27,,35,,0,,5.5,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.19,2012-06-19 00:00:00,AB,2012,6,19,12.4,,8,,16.8,,8,,8,,0,,,,33,,41,,0,,5.6,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.20,2012-06-20 00:00:00,AB,2012,6,20,12.9,,5.4,,20.3,,0.2,,0.2,,0,,,,28,,41,,0,,5.1,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.21,2012-06-21 00:00:00,AB,2012,6,21,13.6,,4.3,,22.9,,0,,0,,0,,,,0,,0,,0,,4.4,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.22,2012-06-22 00:00:00,AB,2012,6,22,17.3,,10.6,,23.9,,1,,1,,0,,,,7,,43,,0,,0.7,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.23,2012-06-23 00:00:00,AB,2012,6,23,16.8,,9,,24.5,,0,T,0,T,0,,,,12,,37,,0,,1.2,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.24,2012-06-24 00:00:00,AB,2012,6,24,18.2,,13.8,,22.6,,4,,4,,0,,,,12,,50,,0.2,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.25,2012-06-25 00:00:00,AB,2012,6,25,15.8,,8,,23.5,,0.2,,0.2,,0,,,,0,,0,,0,,2.2,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.26,2012-06-26 00:00:00,AB,2012,6,26,12.9,,5.1,,20.6,,4.6,,4.6,,0,,,,0,,0,,0,,5.1,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.27,2012-06-27 00:00:00,AB,2012,6,27,15.6,,9.4,,21.7,,0,T,0,T,0,,,,30,,61,,0,,2.4,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.28,2012-06-28 00:00:00,AB,2012,6,28,13.6,,4.1,,23,,0,,0,,0,,,,25,,32,,0,,4.4,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.29,2012-06-29 00:00:00,AB,2012,6,29,16,,9.4,,22.6,,0,T,0,T,0,,,,34,,33,,0,,2,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.6.30,2012-06-30 00:00:00,AB,2012,6,30,16.1,,7,,25.2,,0,,0,,0,,,,0,,0,,0,,1.9,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.1,2012-07-01 00:00:00,AB,2012,7,1,14.6,,9.7,,19.5,,7.2,,7.2,,0,,,,28,,37,,0,,3.4,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.2,2012-07-02 00:00:00,AB,2012,7,2,14.4,,5.6,,23.1,,0.2,,0.2,,0,,,,29,,35,,0,,3.6,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.3,2012-07-03 00:00:00,AB,2012,7,3,14.9,,9.3,,20.5,,5,,5,,0,,,,26,,65,,0,,3.1,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.4,2012-07-04 00:00:00,AB,2012,7,4,12.7,,9.3,,16.1,,6.2,,6.2,,0,,,,27,,74,,0,,5.3,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.5,2012-07-05 00:00:00,AB,2012,7,5,13.4,,6,,20.8,,2,,2,,0,,,,25,,41,,0,,4.6,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.6,2012-07-06 00:00:00,AB,2012,7,6,14.2,,4.1,,24.2,,0,,0,,0,,,,0,,0,,0,,3.8,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.7,2012-07-07 00:00:00,AB,2012,7,7,18.9,,10.1,,27.6,,0,,0,,0,,,,0,,0,,0.9,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.8,2012-07-08 00:00:00,AB,2012,7,8,20.1,,11.3,,28.9,,0,,0,,0,,,,0,,0,,2.1,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.9,2012-07-09 00:00:00,AB,2012,7,9,22.1,,13.2,,30.9,,0,,0,,0,,,,0,,0,,4.1,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.10,2012-07-10 00:00:00,AB,2012,7,10,21.7,,12.9,,30.4,,0,,0,,0,,,,28,,32,,3.7,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.11,2012-07-11 00:00:00,AB,2012,7,11,20.1,,12.9,,27.3,,1.2,,1.2,,0,,,,28,,61,,2.1,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.12,2012-07-12 00:00:00,AB,2012,7,12,21.7,,16.2,,27.1,,0,,0,,0,,,,4,,57,,3.7,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.13,2012-07-13 00:00:00,AB,2012,7,13,17,,9.1,,24.8,,0,,0,,0,,,,8,,32,,0,,1,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.14,2012-07-14 00:00:00,AB,2012,7,14,20.3,,13.2,,27.3,,4.4,,4.4,,0,,,,9,,52,,2.3,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.15,2012-07-15 00:00:00,AB,2012,7,15,18.3,,16.3,,20.3,,42.4,,42.4,,0,,,,7,,52,,0.3,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.16,2012-07-16 00:00:00,AB,2012,7,16,19.2,,15.5,,22.9,,1.8,,1.8,,0,,,,4,,32,,1.2,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.17,2012-07-17 00:00:00,AB,2012,7,17,19.2,,14.1,,24.3,,0,,0,,0,,,,16,,37,,1.2,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.18,2012-07-18 00:00:00,AB,2012,7,18,19.3,,13.6,,24.9,,21.4,,21.4,,0,,,,32,,48,,1.3,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.19,2012-07-19 00:00:00,AB,2012,7,19,17.2,,11.9,,22.4,,1.2,,1.2,,0,,,,30,,32,,0,,0.8,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.20,2012-07-20 00:00:00,AB,2012,7,20,16.6,,9.4,,23.8,,0,,0,,0,,,,12,,44,,0,,1.4,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.21,2012-07-21 00:00:00,AB,2012,7,21,17,,14,,19.9,,10,,10,,0,,,,28,,44,,0,,1,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.22,2012-07-22 00:00:00,AB,2012,7,22,17.7,,9.8,,25.5,,0,,0,,0,,,,0,,0,,0,,0.3,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.24,2012-07-24 00:00:00,AB,2012,7,24,14.2,,9,,19.3,,0,T,0,T,0,,,,0,,0,,0,,3.8,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.25,2012-07-25 00:00:00,AB,2012,7,25,17.7,,12.3,,23.1,,1.4,,1.4,,0,,,,1,,39,,0,,0.3,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.26,2012-07-26 00:00:00,AB,2012,7,26,15.9,,8.5,,23.2,,0,,0,,0,,,,0,,0,,0,,2.1,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.27,2012-07-27 00:00:00,AB,2012,7,27,17.9,,9.6,,26.2,,0,T,0,T,0,,,,11,,37,,0,,0.1,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.28,2012-07-28 00:00:00,AB,2012,7,28,16.9,,11,,22.8,,0.4,,0.4,,0,,,,0,,0,,0,,1.1,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.29,2012-07-29 00:00:00,AB,2012,7,29,16.8,,8.1,,25.5,,0,,0,,0,,,,0,,0,,0,,1.2,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.30,2012-07-30 00:00:00,AB,2012,7,30,19.6,,12.4,,26.7,,0,,0,,0,,,,26,,80,,1.6,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.7.31,2012-07-31 00:00:00,AB,2012,7,31,16.2,,9,,23.4,,0,,0,,0,,,,0,,0,,0,,1.8,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.1,2012-08-01 00:00:00,AB,2012,8,1,14.5,,5.6,,23.4,,0.6,,0.6,,0,,,,30,,56,,0,,3.5,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.2,2012-08-02 00:00:00,AB,2012,8,2,14.1,,9.5,,18.7,,13,,13,,0,,,,13,,41,,0,,3.9,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.3,2012-08-03 00:00:00,AB,2012,8,3,15.7,,9.5,,21.9,,0,T,0,T,0,,,,0,,0,,0,,2.3,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.4,2012-08-04 00:00:00,AB,2012,8,4,20.4,,13.9,,26.8,,4.4,,4.4,,0,,,,26,,33,,2.4,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.5,2012-08-05 00:00:00,AB,2012,8,5,18.5,,10.1,,26.8,,1.4,,1.4,,0,,,,0,,0,,0.5,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.6,2012-08-06 00:00:00,AB,2012,8,6,20.3,,12.8,,27.7,,0.6,,0.6,,0,,,,0,,0,,2.3,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.7,2012-08-07 00:00:00,AB,2012,8,7,21.6,,15,,28.2,,0,T,0,T,0,,,,2,,33,,3.6,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.8,2012-08-08 00:00:00,AB,2012,8,8,19.1,,11.2,,27,,3.2,,3.2,,0,,,,30,,48,,1.1,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.9,2012-08-09 00:00:00,AB,2012,8,9,16.8,,9.6,,23.9,,0,,0,,0,,,,31,,32,,0,,1.2,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.10,2012-08-10 00:00:00,AB,2012,8,10,18.2,,13,,23.3,,0.6,,0.6,,0,,,,3,,32,,0.2,,0,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.11,2012-08-11 00:00:00,AB,2012,8,11,14.4,,7.8,,20.9,,0.2,,0.2,,0,,,,0,,0,,0,,3.6,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.12,2012-08-12 00:00:00,AB,2012,8,12,13.6,,3.9,,23.3,,0,,0,,0,,,,0,,0,,0,,4.4,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.13,2012-08-13 00:00:00,AB,2012,8,13,17.4,,10.8,,24,,0,,0,,0,,,,18,,41,,0,,0.6,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.14,2012-08-14 00:00:00,AB,2012,8,14,13.3,,10.1,,16.5,,19,,19,,0,,,,33,,46,,0,,4.7,,,,,
-113.57944444444445,53.31,EDMONTON INTL A,3012216,3012216.2012.8.15,2012-08-15 00:00:00,AB,2012,8,15,9.9,,2.2,,17.6,,0,,0,,0,,,,30,,32,,0,,8.1,,,,,
